sy_snum,sy_pnum,pl_orbper,pl_rade,pl_dens,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg
1,1,66.37337900,1.900,3.420000,0.000000,471,5706.00,0.92,0.95,-0.110,[Fe/H],4.49
1,1,2.94654179,1.060,5.540000,0.000000,1497,6377.00,1.39,1.25,0.020,[Fe/H],4.24
1,1,4.34195123,0.950,5.180000,0.000000,1236,5940.00,1.09,1.07,0.040,[Fe/H],4.39
1,1,122.36355300,1.620,4.210000,0.000000,407,5767.00,0.99,0.99,0.020,[Fe/H],4.45
1,1,386.37054800,3.130,1.780000,0.000000,209,5214.00,0.82,0.86,0.070,[Fe/H],4.55
1,1,2.20921951,0.820,4.750000,0.000000,1507,5869.00,1.07,1.04,0.050,[Fe/H],4.40
1,1,11.17931605,1.340,5.390000,0.000000,1159,6296.00,1.36,1.22,0.020,[Fe/H],4.25
1,1,2.27163926,1.290,5.660000,0.000000,1522,6241.00,1.31,1.21,0.070,[Fe/H],4.28
1,1,0.68368426,1.410,5.040000,0.000000,2023,4976.00,0.76,0.81,0.020,[Fe/H],4.59
1,1,85.75654950,1.080,5.580000,0.000000,528,5280.00,0.82,0.86,-0.010,[Fe/H],4.55
1,1,196.43522400,2.070,3.060000,0.000000,324,5422.00,0.86,0.90,0.010,[Fe/H],4.53
1,1,13.64736760,0.920,5.090000,0.000000,913,6116.00,1.21,1.14,0.050,[Fe/H],4.33
1,1,16.47356860,1.730,3.860000,0.000000,612,4992.00,0.72,0.75,-0.240,[Fe/H],4.61
1,1,114.34219000,2.220,2.790000,0.000000,429,6132.00,1.27,1.18,0.100,[Fe/H],4.29
1,1,8.70181574,1.610,4.240000,0.000000,750,5383.00,0.87,0.91,0.100,[Fe/H],4.52
1,1,5.17624290,0.810,4.730000,0.000000,1243,5605.00,0.93,0.94,0.010,[Fe/H],4.49
1,1,3.91795101,1.030,5.430000,0.000000,1030,5643.00,0.94,0.96,0.030,[Fe/H],4.48
1,1,1.51842990,2.080,3.040000,0.000000,1926,6005.00,1.12,1.08,0.010,[Fe/H],4.37
1,1,3.94661410,1.490,4.700000,0.000000,981,5121.00,0.76,0.79,-0.170,[Fe/H],4.58
1,1,47.31261920,2.060,3.080000,0.000000,658,5865.00,1.05,1.04,0.060,[Fe/H],4.42
1,1,6.76284377,1.020,5.390000,0.000000,1337,6266.00,1.34,1.21,0.020,[Fe/H],4.26
1,1,27.47855720,1.200,5.950000,0.000000,736,6167.00,1.22,1.15,0.010,[Fe/H],4.32
1,1,6.10826019,1.260,5.850000,0.000000,1267,6620.00,1.65,1.41,0.040,[Fe/H],4.15
1,1,23.62259130,0.760,4.540000,0.000000,797,5852.00,1.00,1.00,-0.070,[Fe/H],4.44
1,1,101.95182900,1.610,4.240000,0.000000,428,6157.00,1.23,1.15,0.030,[Fe/H],4.31
1,1,92.26371400,2.160,2.900000,0.000000,469,6158.00,1.24,1.15,0.030,[Fe/H],4.31
1,1,10.81187370,1.470,4.770000,0.000000,922,6436.00,1.50,1.31,0.040,[Fe/H],4.20
1,1,4.36128348,1.310,5.550000,0.000000,1000,5772.00,1.00,1.00,0.040,[Fe/H],4.44
1,1,3.29030452,5.700,0.819000,0.000000,540,3636.00,0.47,0.50,0.060,[Fe/H],4.78
1,1,287.37894900,6.060,0.756000,0.000000,350,5677.00,0.94,0.96,0.010,[Fe/H],4.48
1,1,4.13962966,2.020,3.160000,0.000000,1352,6826.00,1.85,1.51,0.040,[Fe/H],4.08
1,1,7.20283653,3.690,1.440000,0.000000,794,5445.00,0.84,0.87,-0.100,[Fe/H],4.54
1,1,76.37803300,6.430,0.699000,0.000000,240,3724.00,0.52,0.55,0.170,[Fe/H],4.74
1,1,3.87595807,0.770,4.590000,0.000000,1081,5776.00,1.01,1.01,0.050,[Fe/H],4.44
1,1,509.99740200,2.190,2.840000,0.000000,182,4736.00,0.63,0.66,-0.460,[Fe/H],4.66
1,1,4.09513932,1.350,5.340000,0.000000,1122,5679.00,0.95,0.97,0.040,[Fe/H],4.47
1,1,448.30355800,2.470,2.430000,0.000000,369,6137.00,1.19,1.12,0.000,[Fe/H],4.33
1,1,186.40427100,1.580,4.350000,0.000000,925,6256.00,1.32,1.20,0.020,[Fe/H],4.27
1,1,374.87623900,3.190,1.740000,0.000000,282,5474.00,0.89,0.92,0.020,[Fe/H],4.51
1,1,469.63111000,3.640,1.470000,0.000000,200,5347.00,0.85,0.89,0.060,[Fe/H],4.53
1,1,425.47785000,3.230,1.710000,0.000000,248,5797.00,1.02,1.01,0.030,[Fe/H],4.43
1,1,6.10960324,0.890,4.990000,0.000000,1093,5789.00,1.02,1.02,0.070,[Fe/H],4.43
1,1,259.33683000,1.870,3.500000,0.000000,304,5710.00,0.95,0.97,-0.010,[Fe/H],4.47
1,1,9.87848200,2.580,2.300000,0.000000,1003,6150.00,1.18,1.12,-0.030,[Fe/H],4.34
1,1,7.58441260,4.820,1.020000,0.000000,1228,6324.00,1.43,1.27,0.100,[Fe/H],4.23
1,1,5.34264507,2.300,2.660000,0.000000,799,5508.00,0.88,0.92,-0.010,[Fe/H],4.52
1,1,21.09077580,1.880,3.470000,0.000000,606,5499.00,0.86,0.89,-0.100,[Fe/H],4.53
1,1,16.17795610,1.780,3.720000,0.000000,754,5812.00,1.02,1.02,0.040,[Fe/H],4.43
1,1,4.48558383,1.230,6.020000,0.000000,365,3299.00,0.26,0.24,0.040,[Fe/H],5.01
1,1,1.53818001,0.960,5.220000,0.010000,602,3410.00,0.33,0.33,-0.110,[Fe/H],4.86
1,1,38.09722000,1.600,4.280000,0.000000,268,3638.00,0.38,0.40,-0.300,[Fe/H],4.88
1,1,140.25240000,2.170,2.880000,0.000000,284,4807.00,0.69,0.72,-0.180,[Fe/H],4.62
1,1,1047.83560000,9.180,1.200000,0.260000,206,5597.00,1.18,1.01,-0.088,[Fe/H],4.30
1,1,11.87287870,2.213,2.500000,0.000000,863,6148.00,1.03,1.03,-0.240,[Fe/H],4.36
1,1,31.57865900,5.020,2.130000,0.836000,651,5731.00,1.10,1.03,0.190,[Fe/H],4.37
1,1,3.84937278,11.994,6.360000,0.062800,2034,6216.00,2.89,1.45,-0.180,[m/H],3.67
1,1,17.60460000,3.304,1.660000,0.000000,362,3844.00,0.63,0.61,0.060,[Fe/H],4.63
1,1,14.38680000,3.033,1.860000,0.000000,776,5735.81,1.07,0.94,0.370,[M/H],4.35
1,1,11.95480000,2.839,2.030000,0.000000,906,5049.84,0.78,0.84,-0.013,[M/H],4.58
1,1,83.57810000,2.984,1.900000,0.000000,655,5941.54,1.09,1.09,-0.260,[M/H],4.40
1,1,15.43400000,4.348,1.160000,0.000000,721,5542.00,1.02,0.98,0.070,[Fe/H],4.41
1,1,9.51216000,2.780,2.080000,0.000000,530,4303.00,0.71,0.67,-0.230,[Fe/H],4.56
1,1,20.49980000,3.356,1.630000,0.000000,731,5838.00,1.52,1.05,-0.080,[Fe/H],4.10
1,1,4.16787000,1.326,5.470000,0.000000,962,5135.55,0.93,0.87,0.250,[M/H],4.44
1,1,150.87800000,2.970,1.910000,0.000000,423,6131.95,1.09,1.16,-0.250,[M/H],4.43
1,1,33.78880000,2.936,1.940000,0.000000,611,6014.95,1.13,1.11,0.228,[M/H],4.38
1,1,62.56110000,3.206,1.730000,0.000000,417,5473.91,0.88,0.96,0.056,[M/H],4.53
1,1,63.03820000,3.125,1.790000,0.000000,465,5853.19,1.13,1.06,0.254,[M/H],4.36
1,1,29.92210000,3.377,1.610000,0.000000,782,5878.30,1.06,1.07,0.135,[M/H],4.47
1,1,22.06400000,2.702,2.160000,0.000000,712,6013.72,1.25,1.11,0.108,[M/H],4.29
1,1,147.97400000,3.304,1.660000,0.000000,329,5754.00,0.83,1.03,0.000,[Fe/H],4.61
1,1,9.75376000,2.069,3.060000,0.000000,813,5501.00,0.87,0.96,-0.040,[Fe/H],4.54
1,1,8.77424000,1.360,5.290000,0.000000,771,5021.00,0.72,0.83,0.200,[Fe/H],4.64
1,1,69.89560000,2.553,2.330000,0.000000,442,5756.40,0.76,0.89,0.106,[M/H],4.54
1,1,14.83340000,2.889,1.980000,0.000000,694,5619.12,0.84,0.99,-0.048,[M/H],4.58
1,1,15.03370000,1.875,3.480000,0.000000,669,5429.00,0.90,0.95,0.160,[Fe/H],4.51
1,1,47.70550000,2.871,2.000000,0.000000,347,4706.54,0.67,0.75,0.127,[M/H],4.67
1,1,20.49050000,2.577,2.300000,0.000000,625,5484.00,0.84,0.96,0.210,[Fe/H],4.58
1,1,9.30987000,1.426,4.970000,0.000000,913,5714.96,1.20,1.02,0.077,[M/H],4.29
1,1,5.77954000,1.656,4.090000,0.000000,598,4132.00,0.73,0.65,-0.140,[Fe/H],4.53
1,1,5.62012000,1.262,5.830000,0.000000,772,4632.11,0.75,0.81,-0.046,[M/H],4.60
1,1,8.48300000,0.947,5.170000,0.000000,879,5731.43,1.00,1.02,-0.146,[M/H],4.45
1,1,234.63600000,2.811,2.050000,0.000000,267,5404.00,0.86,0.94,0.000,[Fe/H],4.54
1,1,3.84820000,1.835,3.580000,0.000000,1283,6000.00,1.13,1.11,0.160,[Fe/H],4.38
1,1,5.95966000,1.112,5.680000,0.000000,897,5146.00,0.87,0.87,0.360,[Fe/H],4.50
1,1,12.09990000,1.289,5.670000,0.000000,807,5432.34,0.88,0.95,0.026,[M/H],4.53
1,1,3.89526000,1.180,5.890000,0.000000,956,4954.00,0.76,0.82,0.140,[Fe/H],4.59
1,1,4.73290000,1.119,5.720000,0.000000,957,5473.19,0.99,0.96,-0.035,[M/H],4.43
1,1,65.94090000,2.810,2.050000,0.000000,454,5712.00,1.20,1.02,-0.040,[Fe/H],4.29
1,1,33.49690000,1.260,5.830000,0.000000,630,4681.53,0.77,0.75,0.034,[M/H],4.54
1,1,1.21070000,1.073,5.560000,0.000000,1351,4975.03,0.74,0.82,0.080,[M/H],4.61
1,1,3.49082000,1.567,4.400000,0.000000,1010,5575.53,0.72,0.81,0.225,[M/H],4.62
1,1,1.48571080,14.680,1.350000,0.011000,1570,5781.00,1.01,1.04,0.260,[M/H],4.45
1,1,234.23900000,2.901,1.970000,0.000000,329,6031.00,1.09,1.12,0.160,[Fe/H],4.41
1,1,169.13400000,2.222,2.790000,0.000000,273,5146.00,0.84,0.87,0.030,[M/H],4.53
1,1,18.50120000,1.602,4.280000,0.000000,555,5093.00,0.73,0.85,-0.240,[Fe/H],4.65
1,1,289.86230000,2.380,14.700000,0.000000,262,5518.00,0.98,0.97,-0.290,[Fe/H],4.44
1,1,21.08721000,13.900,13.000000,0.112000,897,6350.00,1.40,1.29,0.100,[Fe/H],4.40
1,1,3.21346000,4.002,1.910000,0.000000,1650,5857.00,1.49,1.22,0.170,[Fe/H],4.17
1,1,6.87349000,13.110,1.680000,0.000000,1620,6510.00,2.13,1.48,0.100,[Fe/H],3.94
1,1,2.46502000,0.820,,0.000000,1561,6104.00,1.23,1.08,-0.200,[Fe/H],4.29
1,1,68.95840000,1.190,,0.000000,402,5460.00,0.89,0.92,0.080,[Fe/H],4.50
1,1,1.85555820,14.460,0.330000,0.000000,1790,5750.00,1.29,1.15,0.380,[Fe/H],4.28
1,1,1.72086040,15.031,0.520000,0.003800,1850,5750.00,1.29,1.17,0.270,[Fe/H],4.30
1,1,86.67856000,13.450,,0.200000,434,5820.00,1.09,0.98,-0.050,[M/H],4.35
1,1,704.19840000,4.160,1.230000,0.041000,185,5308.00,0.76,0.79,-0.250,[Fe/H],4.61
1,1,7.89144830,12.890,0.380000,0.000000,1028,5972.00,1.24,1.15,0.230,[Fe/H],4.31
1,1,2.68432850,13.361,0.459000,0.019000,1605,5560.00,0.95,0.85,-0.100,[M/H],4.41
1,1,3.79701816,10.962,0.270000,0.330000,1070,5170.00,0.86,0.93,0.240,[Fe/H],4.54
1,1,3.21751883,12.220,0.260000,0.180000,1300,5725.00,0.92,0.91,-0.210,[Fe/H],4.47
1,1,10.29099400,13.790,0.160000,0.570000,1100,5800.00,1.35,0.96,-0.190,[Fe/H],4.14
1,1,3.52563254,12.110,1.020000,0.220000,1070,5150.00,0.80,0.87,0.090,[Fe/H],4.57
1,1,3.02409490,13.664,5.000000,0.017000,1620,6041.00,1.42,1.32,0.330,[Fe/H],4.26
1,1,5.33408384,16.250,1.130000,0.119000,1776,6360.00,2.26,1.46,-0.010,[Fe/H],3.89
1,1,12.87470990,12.670,2.400000,0.131000,1000,5977.00,1.38,1.20,0.250,[Fe/H],4.24
1,1,8.60015360,22.310,0.131000,0.114000,1729,6161.00,3.21,1.54,-0.180,[Fe/H],3.61
1,1,66.65062000,2.140,2.930000,0.020000,308,4551.00,0.68,0.71,0.000,[Fe/H],4.63
1,1,35.23319000,1.120,5.710000,0.030000,288,3748.00,0.52,0.54,0.160,[Fe/H],4.74
1,1,178.13960000,2.240,2.760000,0.030000,291,5431.00,0.87,0.88,0.020,[Fe/H],4.51
1,1,3.24672930,12.220,0.930000,0.066000,1544,5800.00,1.35,1.12,0.150,[Fe/H],4.22
1,1,101.11141000,1.860,3.520000,0.340000,229,4134.00,0.56,0.57,-0.300,[Fe/H],4.71
1,1,207.24820000,1.640,4.150000,0.100000,189,4340.00,0.55,0.57,-0.570,[Fe/H],4.71
1,1,112.30530000,1.340,5.390000,0.040000,241,4402.00,0.60,0.61,-0.370,[Fe/H],4.67
1,1,177.66930000,2.330,2.620000,0.110000,233,4723.00,0.71,0.74,-0.010,[Fe/H],4.61
1,1,7.79430132,18.490,0.400000,0.123000,882,5493.00,1.05,1.00,0.070,[Fe/H],4.40
1,1,2.45523900,10.760,0.800000,0.110000,1000,3820.00,0.55,0.59,0.280,[Fe/H],4.70
1,1,384.84300000,1.630,4.170000,0.000000,265,5757.00,1.11,1.04,0.210,[Fe/H],4.32
1,1,8.31378306,2.580,2.300000,0.000000,886,5634.00,0.91,0.98,0.040,[Fe/H],4.51
1,1,8.98101683,3.050,1.850000,0.000000,880,5661.00,0.90,0.87,-0.280,[Fe/H],4.47
1,1,7.25696522,3.300,1.670000,0.000000,1163,5933.00,1.59,1.21,0.190,[Fe/H],4.11
1,1,9.94067247,2.950,1.930000,0.000000,996,6310.00,1.29,1.23,0.090,[Fe/H],4.31
1,1,24.99324193,2.250,2.740000,0.000000,712,5809.00,1.37,1.05,0.060,[Fe/H],4.18
1,1,38.47875707,13.340,,0.000000,484,5498.00,0.87,0.96,0.100,[Fe/H],4.54
1,1,24.66919569,14.440,65.000000,0.000000,1485,6613.00,1.66,1.40,0.040,[Fe/H],4.14
1,1,5.01423457,14.960,60.700000,0.000000,1308,6733.00,1.80,1.49,0.070,[Fe/H],4.10
1,1,4.17625551,3.220,1.730000,0.000000,876,4996.00,0.78,0.85,0.160,[Fe/H],4.59
1,1,14.55731705,4.080,1.260000,0.000000,879,5816.00,1.34,1.06,0.120,[Fe/H],4.21
1,1,5.66067294,3.060,1.840000,0.000000,1115,5785.00,1.08,0.99,-0.010,[Fe/H],4.36
1,1,3.10550819,2.490,2.410000,0.000000,980,5009.00,0.79,0.86,0.210,[Fe/H],4.58
1,1,14.00640607,3.080,1.820000,0.000000,807,5837.00,1.09,1.03,0.040,[Fe/H],4.38
1,1,13.22175760,2.710,2.150000,0.000000,640,5210.00,0.80,0.85,-0.030,[Fe/H],4.56
1,1,12.49341307,2.120,2.960000,0.000000,649,5247.00,0.81,0.86,-0.020,[Fe/H],4.56
1,1,4.91958380,2.780,2.080000,0.000000,1312,6322.00,1.34,1.25,0.110,[Fe/H],4.28
1,1,10.06082567,2.500,2.390000,0.000000,899,5802.00,1.09,1.01,0.030,[Fe/H],4.36
1,1,56.35418576,2.360,2.580000,0.000000,352,4871.00,0.72,0.75,-0.130,[Fe/H],4.60
1,1,30.22910400,3.210,1.730000,0.000000,755,6346.00,1.47,1.28,0.090,[Fe/H],4.21
1,1,10.04556931,2.280,2.700000,0.000000,766,5668.00,0.87,0.96,-0.100,[Fe/H],4.54
1,1,3.24325980,14.410,65.200000,0.000000,1243,5958.00,1.09,1.07,0.040,[Fe/H],4.39
1,1,30.36044667,11.000,0.348000,0.000000,459,4926.00,0.75,0.79,-0.040,[Fe/H],4.60
1,1,3.12082923,15.790,55.000000,0.000000,1303,5970.00,1.09,1.07,0.030,[Fe/H],4.39
1,1,17.27629612,7.720,0.551000,0.000000,538,5014.00,0.76,0.82,0.000,[Fe/H],4.59
1,1,3.26869515,11.650,,0.000000,1597,6045.00,1.12,1.08,-0.020,[Fe/H],4.37
1,1,4.22538451,8.920,0.457000,0.000000,1111,5582.00,1.03,1.04,0.370,[Fe/H],4.42
1,1,11.72012266,9.590,0.416000,0.000000,660,5527.00,0.91,0.94,0.070,[Fe/H],4.50
1,1,3.00387658,15.130,59.500000,0.000000,1438,6457.00,1.54,1.36,0.110,[Fe/H],4.19
1,1,8.02511821,7.140,0.610000,0.000000,1093,6007.00,1.26,1.10,0.020,[Fe/H],4.28
1,1,3.41303622,5.230,0.914000,0.000000,1200,5346.00,0.83,0.86,-0.070,[Fe/H],4.55
1,1,8.30864937,2.320,2.640000,0.000000,747,5293.00,0.82,0.86,-0.030,[Fe/H],4.55
1,1,3.57320367,6.040,0.758000,0.000000,1210,5834.00,1.11,1.09,0.240,[Fe/H],4.39
1,1,9.61375356,3.030,1.860000,0.000000,931,5744.00,0.96,0.98,-0.040,[Fe/H],4.47
1,1,5.63252845,2.170,2.880000,0.000000,844,5312.00,0.83,0.87,0.000,[Fe/H],4.55
1,1,3.54846570,15.984,0.400000,0.000000,1750,6297.00,1.79,1.37,0.040,[Fe/H],3.96
1,1,8.50832440,2.580,2.300000,0.000000,909,5813.00,1.03,1.02,0.030,[Fe/H],4.42
1,1,5.64067757,4.300,1.180000,0.000000,1125,5904.00,1.04,1.03,-0.030,[Fe/H],4.42
1,1,4.28686431,4.770,1.030000,0.000000,1217,6125.00,1.22,1.15,0.050,[Fe/H],4.33
1,1,27.52197994,2.600,2.270000,0.000000,314,3931.00,0.53,0.55,-0.190,[Fe/H],4.73
1,1,6.88340550,2.730,2.130000,0.000000,1080,6236.00,1.19,1.19,0.090,[Fe/H],4.36
1,1,3.56809693,1.300,5.600000,0.000000,1407,6113.00,1.32,1.16,0.060,[Fe/H],4.26
1,1,25.30889748,1.640,4.150000,0.000000,710,6025.00,1.25,1.16,0.180,[Fe/H],4.30
1,1,41.74600392,2.490,2.410000,0.000000,584,6060.00,1.20,1.10,0.010,[Fe/H],4.32
1,1,19.55659418,2.470,2.430000,0.000000,797,5746.00,1.41,0.91,-0.350,[Fe/H],4.09
1,1,296.63786500,6.350,0.710000,0.000000,332,5770.00,1.20,1.00,0.010,[Fe/H],4.28
1,1,34.43587975,2.690,2.170000,0.000000,652,5997.00,1.30,1.17,0.220,[Fe/H],4.28
1,1,28.86235584,2.200,2.830000,0.000000,623,5849.00,1.06,1.02,-0.010,[Fe/H],4.39
1,1,24.85462415,5.740,0.811000,0.000000,1095,7099.00,2.02,1.62,0.010,[Fe/H],4.04
1,1,8.51203588,2.110,2.980000,0.000000,839,5842.00,0.88,0.96,-0.230,[Fe/H],4.53
1,1,22.20813214,3.180,1.740000,0.000000,803,6406.00,1.46,1.34,0.250,[Fe/H],4.24
1,1,38.58422849,6.910,0.636000,0.000000,761,6392.00,1.98,1.54,0.410,[Fe/H],4.04
1,1,5.83598311,1.960,3.280000,0.000000,884,5515.00,0.86,0.93,-0.030,[Fe/H],4.54
1,1,18.68404933,2.630,2.240000,0.000000,832,5573.00,1.15,0.95,0.110,[Fe/H],4.29
1,1,5.45849832,1.990,3.220000,0.000000,1099,5894.00,1.14,1.15,0.340,[Fe/H],4.38
1,1,13.28535633,2.840,2.030000,0.000000,1157,6388.00,1.45,1.28,0.030,[Fe/H],4.22
1,1,19.78297415,2.080,3.040000,0.000000,708,5807.00,1.06,1.01,0.020,[Fe/H],4.39
1,1,29.88485741,2.780,2.080000,0.000000,453,4893.00,0.75,0.78,-0.030,[Fe/H],4.58
1,1,12.92491623,2.570,2.310000,0.000000,620,5192.00,0.79,0.87,0.000,[Fe/H],4.58
1,1,28.51120525,3.380,1.620000,0.000000,423,4758.00,0.72,0.78,0.010,[Fe/H],4.61
1,1,15.95994513,2.240,2.760000,0.000000,721,5884.00,0.98,1.05,0.010,[Fe/H],4.48
1,1,4.90332155,2.360,2.580000,0.000000,1247,6123.00,1.27,1.18,0.130,[Fe/H],4.30
1,1,1.82708230,3.100,1.810000,0.000000,1877,5524.00,0.89,0.92,0.000,[Fe/H],4.51
1,1,3.24755522,1.410,5.040000,0.000000,1181,5763.00,0.99,1.07,0.230,[Fe/H],4.47
1,1,172.70497840,2.710,2.150000,0.000000,355,5946.00,1.08,1.02,-0.100,[Fe/H],4.38
1,1,5.08005848,3.360,1.620000,0.000000,1673,6166.00,2.06,1.41,0.070,[Fe/H],3.96
1,1,13.14497566,1.570,4.390000,0.000000,698,5526.00,0.90,0.93,0.020,[Fe/H],4.50
1,1,13.89961966,2.500,2.390000,0.000000,521,4671.00,0.67,0.70,-0.190,[Fe/H],4.63
1,1,21.41616926,2.120,2.960000,0.000000,748,6206.00,1.22,1.16,0.020,[Fe/H],4.33
1,1,13.24934059,2.690,2.170000,0.000000,806,5882.00,1.07,1.04,0.030,[Fe/H],4.39
1,1,4.14702026,7.000,0.626000,0.000000,1258,5967.00,1.15,1.11,0.140,[Fe/H],4.36
1,1,6.01038429,4.000,1.300000,0.000000,768,4828.00,0.73,0.78,0.010,[Fe/H],4.61
1,1,4.45419434,11.990,,0.000000,1017,5535.00,0.90,0.93,0.000,[Fe/H],4.50
1,1,8.60010411,4.420,1.140000,0.000000,760,5322.00,0.83,0.87,-0.020,[Fe/H],4.55
1,1,12.37646610,2.730,2.130000,0.000000,483,4286.00,0.63,0.65,-0.090,[Fe/H],4.66
1,1,5.26341577,3.950,1.320000,0.000000,1103,5863.00,1.04,1.03,0.010,[Fe/H],4.42
1,1,1.90220856,4.290,1.180000,0.000000,1346,5447.00,0.92,0.93,0.140,[Fe/H],4.49
1,1,16.21775407,2.830,2.040000,0.000000,664,5894.00,1.04,1.03,0.000,[Fe/H],4.42
1,1,11.72292176,2.240,2.760000,0.000000,766,5740.00,0.98,1.00,0.030,[Fe/H],4.46
1,1,3.70598955,2.670,2.200000,0.000000,1281,6068.00,1.16,1.11,0.020,[Fe/H],4.35
1,1,29.00790538,2.370,2.560000,0.000000,498,5242.00,0.81,0.85,-0.060,[Fe/H],4.56
1,1,17.58752333,3.610,1.480000,0.000000,706,5630.00,0.95,0.96,0.030,[Fe/H],4.47
1,1,18.00931444,5.210,0.921000,0.000000,658,5575.00,0.90,0.93,-0.040,[Fe/H],4.50
1,1,22.18432708,3.090,1.820000,0.000000,546,5066.00,0.77,0.80,-0.080,[Fe/H],4.58
1,1,3.75083228,4.630,1.070000,0.000000,1129,5626.00,0.92,0.95,-0.010,[Fe/H],4.49
1,1,4.24374723,3.640,1.470000,0.000000,1063,5735.00,0.95,0.98,-0.020,[Fe/H],4.47
1,1,18.42794624,2.150,2.910000,0.000000,526,5132.00,0.79,0.83,-0.010,[Fe/H],4.57
1,1,16.54297375,2.250,2.740000,0.000000,611,5148.00,0.79,0.84,0.000,[Fe/H],4.57
1,1,11.02347475,2.260,2.730000,0.000000,429,3768.00,0.53,0.55,0.110,[Fe/H],4.73
1,1,34.18890521,3.160,1.760000,0.000000,526,5616.00,0.93,0.95,0.010,[Fe/H],4.48
1,1,4.30166200,2.450,2.450000,0.000000,1009,5496.00,0.90,0.93,0.060,[Fe/H],4.50
1,1,4.79859939,2.640,2.230000,0.000000,978,5527.00,0.90,0.93,0.010,[Fe/H],4.51
1,1,17.20523483,2.580,2.300000,0.000000,553,5212.00,0.79,0.83,-0.100,[Fe/H],4.57
1,1,22.18329658,2.790,2.070000,0.000000,646,5746.00,1.02,0.99,0.020,[Fe/H],4.41
1,1,7.65880414,2.390,2.540000,0.000000,858,5612.00,0.91,0.95,-0.010,[Fe/H],4.50
1,1,9.37891944,2.390,2.540000,0.000000,803,5710.00,0.95,0.97,0.000,[Fe/H],4.47
1,1,29.91136794,3.270,1.680000,0.000000,541,5672.00,0.97,0.99,0.090,[Fe/H],4.46
1,1,25.69578251,2.550,2.330000,0.000000,314,4984.00,0.73,0.78,-0.140,[Fe/H],4.61
1,1,1.61688370,2.000,3.200000,0.000000,1774,5334.00,0.83,0.87,-0.030,[Fe/H],4.54
1,1,9.66857723,2.000,3.200000,0.000000,730,5636.00,0.96,0.99,0.130,[Fe/H],4.47
1,1,8.22241966,2.570,2.310000,0.000000,558,4298.00,0.64,0.67,-0.060,[Fe/H],4.66
1,1,40.60698210,2.630,2.240000,0.000000,521,5772.00,1.00,1.00,0.030,[Fe/H],4.44
1,1,18.49235668,3.680,1.440000,0.000000,603,5564.00,0.91,0.93,0.010,[Fe/H],4.49
1,1,6.51002530,2.280,2.700000,0.000000,1017,5523.00,0.91,0.94,0.070,[Fe/H],4.50
1,1,35.18103040,4.210,1.220000,0.000000,664,6195.00,1.24,1.17,0.020,[Fe/H],4.31
1,1,2.75235975,2.830,2.040000,0.000000,1178,5593.00,0.93,0.96,0.030,[Fe/H],4.49
1,1,2.10472218,2.790,2.070000,0.000000,1365,5575.00,0.92,0.94,0.000,[Fe/H],4.50
1,1,10.94027841,2.230,2.770000,0.000000,764,5549.00,0.89,0.92,-0.050,[Fe/H],4.51
1,1,4.22162536,2.630,2.240000,0.000000,1176,5835.00,1.00,1.01,0.000,[Fe/H],4.44
1,1,16.54964934,2.270,2.710000,0.000000,656,5296.00,0.83,0.88,0.010,[Fe/H],4.55
1,1,5.85296257,4.020,1.290000,0.000000,1056,6000.00,1.15,1.10,0.070,[Fe/H],4.35
1,1,81.16942990,3.390,1.610000,0.000000,436,5677.00,0.94,0.97,0.010,[Fe/H],4.48
1,1,2.82019241,2.390,2.540000,0.000000,1367,5913.00,1.04,1.04,-0.030,[Fe/H],4.42
1,1,21.21708973,2.870,2.000000,0.000000,706,5967.00,1.10,1.08,0.040,[Fe/H],4.39
1,1,13.64618192,2.180,2.860000,0.000000,678,5485.00,0.87,0.91,-0.030,[Fe/H],4.52
1,1,21.30022655,3.460,1.570000,0.000000,725,6267.00,1.32,1.21,0.030,[Fe/H],4.27
1,1,13.02365861,2.370,2.560000,0.000000,743,5683.00,0.95,0.97,-0.010,[Fe/H],4.47
1,1,15.65562652,2.840,2.030000,0.000000,623,5127.00,0.79,0.83,-0.020,[Fe/H],4.57
1,1,3.23469960,14.617,0.400000,0.000000,1460,5647.00,1.39,1.21,0.340,[Fe/H],4.24
1,1,23.67517607,2.900,1.970000,0.000000,528,5279.00,0.81,0.84,-0.090,[Fe/H],4.56
1,1,5.37886844,1.900,3.420000,0.000000,833,5160.00,0.79,0.85,-0.020,[Fe/H],4.57
1,1,15.28469497,2.090,3.020000,0.000000,852,6062.00,1.13,1.08,-0.020,[Fe/H],4.37
1,1,25.85501786,2.590,2.280000,0.000000,637,5890.00,1.03,1.02,-0.020,[Fe/H],4.42
1,1,24.31575992,3.310,1.670000,0.000000,683,6161.00,1.22,1.13,0.010,[Fe/H],4.32
1,1,0.63816320,0.870,4.920000,0.000000,1874,5196.00,0.80,0.84,-0.020,[Fe/H],4.56
1,1,6.41251504,3.640,1.470000,0.000000,1069,5820.00,1.01,1.00,-0.020,[Fe/H],4.43
1,1,6.52121067,3.350,1.640000,0.000000,932,5971.00,1.14,1.09,0.060,[Fe/H],4.36
1,1,59.87756000,2.150,2.910000,0.250000,273,4017.00,0.62,0.64,0.030,[Fe/H],4.67
1,1,2.43703330,1.650,4.110000,0.000000,1513,5761.00,1.01,1.01,0.060,[Fe/H],4.43
1,1,3.72215641,2.840,2.030000,0.000000,1046,5693.00,0.96,0.98,0.040,[Fe/H],4.46
